"Местное время в Нерое";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"15.02.2020 08:00";"";"707.0";"";"";"";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-27.4";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"15.02.2020 02:00";"";"706.0";"";"";"";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"14.02.2020 20:00";"-14.6";"705.0";"";"";"75";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"-0.6";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"14.02.2020 14:00";"-7.7";"705.0";"";"";"56";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-30.7";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"14.02.2020 08:00";"";"705.0";"";"";"";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-30.2";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"14.02.2020 02:00";"-26.6";"705.0";"";"";"85";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"13.02.2020 20:00";"-17.7";"705.0";"";"";"80";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"-3.3";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"13.02.2020 14:00";"-6.2";"705.0";"";"";"60";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-17.0";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"13.02.2020 08:00";"-15.8";"704.0";"";"";"90";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"-16.2";"";"";"";"";"";"";"";"";"1.0";"12";"";"";"";"";
"13.02.2020 02:00";"-14.1";"703.0";"";"";"90";"Штиль, безветрие";"0";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"12.02.2020 20:00";"-12.3";"700.0";"";"";"90";"Штиль, безветрие";"0";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"-10.2";"";"";"";"";"";"";"";"1.0";"12";"";"";"";"";
"12.02.2020 14:00";"-16.5";"699.0";"";"";"80";"Ветер, дующий с юго-запада";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"";"";"-31.8";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"12.02.2020 08:00";"-30.6";"699.0";"";"";"79";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"-30.8";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"12.02.2020 02:00";"-26.1";"696.0";"";"";"79";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"11.02.2020 20:00";"-16.3";"694.0";"";"";"80";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"-3.4";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"11.02.2020 14:00";"-8.6";"692.0";"";"";"71";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-13.2";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"11.02.2020 08:00";"-12.2";"689.0";"";"";"85";"Ветер, дующий с севера";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"-12.3";"";"";"";"";"";"";"";"";"2.0";"12";"";"";"";"";
"11.02.2020 02:00";"-7.2";"686.0";"";"";"90";"Ветер, дующий с запада";"2";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.02.2020 20:00";"-1.5";"681.0";"";"";"85";"Ветер, дующий с северо-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"7.9";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"10.02.2020 14:00";"5.1";"677.0";"";"";"55";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-10.2";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"10.02.2020 08:00";"-9.2";"676.0";"";"";"95";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-9.3";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"10.02.2020 02:00";"-2.4";"680.0";"";"";"82";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.02.2020 20:00";"4.3";"681.0";"";"";"60";"Ветер, дующий с юга";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"7.6";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"09.02.2020 14:00";"7.4";"683.0";"";"";"38";"Ветер, дующий с юга";"4";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"09.02.2020 08:00";"-6.3";"683.0";"";"";"86";"Ветер, дующий с севера";"2";"";"";"90  или более, но не 100%";" ";"";"";"-9.7";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"09.02.2020 02:00";"-9.3";"687.0";"";"";"98";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.02.2020 20:00";"-4.4";"691.0";"";"";"53";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"-1.4";"";"";"";"";"";"";"";"0.6";"12";"";"";"";"";
"08.02.2020 14:00";"-2.4";"695.0";"";"";"78";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"08.02.2020 08:00";"-10.1";"695.0";"";"";"95";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-12.6";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"08.02.2020 02:00";"-12.1";"696.0";"";"";"90";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.02.2020 20:00";"-11.7";"696.0";"";"";"85";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"0.3";"12";"";"";"";"";
"07.02.2020 14:00";"-11.6";"696.0";"";"";"80";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"-27.7";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"07.02.2020 08:00";"";"695.0";"";"";"";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-26.5";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"07.02.2020 02:00";"-24.0";"695.0";"";"";"84";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"06.02.2020 20:00";"-13.3";"695.0";"";"";"85";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"-6.1";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"06.02.2020 14:00";"-9.8";"696.0";"";"";"81";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-18.4";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"06.02.2020 08:00";"-15.4";"697.0";"";"";"90";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-16.2";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"06.02.2020 02:00";"";"698.0";"";"";"";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"05.02.2020 20:00";"-11.7";"690.0";"";"";"90";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"-1.4";"";"";"";"";"";"";"";"Следы осадков";"12";"";"";"";"";
"05.02.2020 14:00";"-4.1";"695.0";"";"";"87";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"05.02.2020 08:00";"-11.6";"694.0";"";"";"90";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"-14.3";"";"";"";"";"";"";"";"";"0.7";"12";"";"";"";"";
"05.02.2020 02:00";"-13.4";"693.0";"";"";"85";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"04.02.2020 20:00";"-11.3";"693.0";"";"";"70";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"-9.8";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"04.02.2020 14:00";"-15.4";"693.0";"";"";"70";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-30.8";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"04.02.2020 08:00";"";"694.0";"";"";"";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"-29.3";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"04.02.2020 02:00";"-26.3";"694.0";"";"";"80";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"03.02.2020 20:00";"-19.7";"695.0";"";"";"75";"Штиль, безветрие";"0";"";"";"40%.";" ";"";"";"";"-14.2";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"03.02.2020 14:00";"-21.2";"697.0";"";"";"65";"Ветер, дующий с востока";"2";"";"";"Облаков нет.";" ";"";"";"-38.8";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"03.02.2020 08:00";"-37.1";"698.0";"";"";"73";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Состояние неба в общем не изменилось. ";"";"";"-37.2";"";"";"";"";"";"";"";"";"0.2";"12";"";"";"";"";
"03.02.2020 02:00";"-26.0";"699.0";"";"";"85";"Штиль, безветрие";"0";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"02.02.2020 20:00";"-22.7";"699.0";"";"";"70";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"-12.8";"";"";"";"";"";"";"";"0.3";"12";"";"";"";"";
"02.02.2020 14:00";"-18.4";"699.0";"";"";"65";"Штиль, безветрие";"0";"";"";"20–30%.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"02.02.2020 08:00";"-31.5";"700.0";"";"";"75";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-37.3";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"02.02.2020 02:00";"";"702.0";"";"";"";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"01.02.2020 20:00";"-28.4";"702.0";"";"";"70";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"-13.2";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"01.02.2020 14:00";"-20.8";"703.0";"";"";"60";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"01.02.2020 08:00";"";"704.0";"";"";"";"Штиль, безветрие";"0";"";"";"40%.";" ";"";"";"-37.4";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"01.02.2020 02:00";"-32.7";"703.0";"";"";"74";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"31.01.2020 20:00";"-26.1";"701.0";"";"";"70";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"31.01.2020 14:00";"-25.6";"702.0";"";"";"69";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-39.8";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"31.01.2020 08:00";"";"702.0";"";"";"";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-37.8";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"31.01.2020 02:00";"-32.9";"703.0";"";"";"75";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"30.01.2020 20:00";"-20.3";"702.0";"";"";"65";"Штиль, безветрие";"0";"";"";"40%.";" ";"";"";"";"-9.4";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"30.01.2020 14:00";"-10.2";"700.0";"";"";"55";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"30.01.2020 08:00";"-23.1";"698.0";"";"";"77";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"-23.2";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"30.01.2020 02:00";"-20.3";"695.0";"";"";"85";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"29.01.2020 20:00";"-8.7";"692.0";"";"";"92";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый снег или ливневый дождь и снег. ";"";"";"";"-8.1";"";"";"";"";"";"";"";"0.8";"12";"";"";"";"";
"29.01.2020 14:00";"-11.5";"691.0";"";"";"69";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"29.01.2020 08:00";"-19.0";"690.0";"";"";"90";"Штиль, безветрие";"0";"";"";"40%.";" ";"";"";"-21.8";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"29.01.2020 02:00";"";"693.0";"";"";"";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"28.01.2020 20:00";"-12.7";"693.0";"";"";"85";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"-8.5";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"28.01.2020 14:00";"";"693.0";"";"";"";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"-29.3";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"28.01.2020 08:00";"";"694.0";"";"";"";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-28.0";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"28.01.2020 02:00";"-23.3";"694.0";"";"";"85";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"27.01.2020 20:00";"-14.8";"695.0";"";"";"90";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"-5.6";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"27.01.2020 14:00";"-9.5";"696.0";"";"";"79";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"-22.6";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"27.01.2020 08:00";"-18.6";"696.0";"";"";"95";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-18.7";"";"";"";"";"";"";"";"";"1.0";"12";"";"";"";"";
"27.01.2020 02:00";"-10.4";"694.0";"";"";"95";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"26.01.2020 20:00";"-7.2";"692.0";"";"";"90";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"-2.1";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"26.01.2020 14:00";"-3.1";"690.0";"";"";"75";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"26.01.2020 08:00";"-12.6";"690.0";"";"";"95";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"-15.2";"";"";"";"";"";"";"";"";"0.2";"12";"";"";"";"";
"26.01.2020 02:00";"-11.4";"688.0";"";"";"90";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"25.01.2020 20:00";"-14.6";"687.0";"";"";"80";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"-6.4";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"25.01.2020 14:00";"-10.4";"689.0";"";"";"85";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"25.01.2020 08:00";"-16.5";"690.0";"";"";"90";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-18.3";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"25.01.2020 02:00";"-13.4";"691.0";"";"";"85";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"24.01.2020 20:00";"-11.8";"691.0";"";"";"85";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"-11.0";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"24.01.2020 14:00";"-14.8";"692.0";"";"";"75";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"24.01.2020 08:00";"-21.8";"694.0";"";"";"31";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"-21.9";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"24.01.2020 02:00";"-19.2";"695.0";"";"";"85";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"23.01.2020 20:00";"-21.0";"696.0";"";"";"80";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"-18.6";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"23.01.2020 14:00";"";"696.0";"";"";"";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"23.01.2020 08:00";"";"697.0";"";"";"";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"-36.4";"";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
"23.01.2020 02:00";"-32.9";"697.0";"";"";"81";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"22.01.2020 20:00";"-24.9";"697.0";"";"";"80";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"-14.0";"";"";"";"";"";"";"";"Следы осадков";"12";"";"";"";"";
"22.01.2020 14:00";"-15.2";"694.0";"";"";"75";"Ветер, дующий с юго-запада";"2";"";"";"60%.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"22.01.2020 08:00";"-16.1";"691.0";"";"";"80";"Ветер, дующий с северо-запада";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"";"";"-28.3";"";"";"";"";"";"";"";"";"0.2";"12";"";"";"";"";
"22.01.2020 02:00";"-23.7";"687.0";"";"";"80";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"21.01.2020 20:00";"-22.7";"688.0";"";"";"84";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"-12.9";"";"";"";"";"";"";"";"Осадков нет";"12";"";"";"";"";
