Местное время в Нерое;T;Po;P;Pa;U;DD;Ff;ff10;ff3;N;WW;W1;W2;Tn;Tx;Cl;Nh;H;Cm;Ch;VV;Td;RRR;tR;E;Tg;E';sss
03.02.2020 20:00;-19.7;695.0;;;75;Штиль, безветрие;0;;;40%.; ;;;;-14.2;;;;;;;;Осадков нет;12;;;;
04.02.2020 2:00;-26.3;694.0;;;80;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
04.02.2020 8:00;;694.0;;;;Штиль, безветрие;0;;;20–30%.; ;;;-29.3;;;;;;;;;Осадков нет;12;;;;
04.02.2020 14:00;-15.4;693.0;;;70;Штиль, безветрие;0;;;100%.; ;;;-30.8;;;;;;;50.0;;;;;;;
04.02.2020 20:00;-11.3;693.0;;;70;Штиль, безветрие;0;;;100%.; ;;;;-9.8;;;;;;;;Осадков нет;12;;;;
05.02.2020 2:00;-13.4;693.0;;;85;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
05.02.2020 8:00;-11.6;694.0;;;90;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;-14.3;;;;;;;;;0.7;12;;;;
05.02.2020 14:00;-4.1;695.0;;;87;Штиль, безветрие;0;;;90  или более, но не 100%;Состояние неба в общем не изменилось. ;;;;;;;;;;50.0;;;;;;;
05.02.2020 20:00;-11.7;690.0;;;90;Штиль, безветрие;0;;;90  или более, но не 100%; ;;;;-1.4;;;;;;;;Следы осадков;12;;;;
06.02.2020 2:00;;698.0;;;;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
06.02.2020 8:00;-15.4;697.0;;;90;Штиль, безветрие;0;;;100%.; ;;;-16.2;;;;;;;;;Осадков нет;12;;;;
06.02.2020 14:00;-9.8;696.0;;;81;Штиль, безветрие;0;;;Облаков нет.; ;;;-18.4;;;;;;;50.0;;;;;;;
06.02.2020 20:00;-13.3;695.0;;;85;Штиль, безветрие;0;;;Облаков нет.; ;;;;-6.1;;;;;;;;Осадков нет;12;;;;
07.02.2020 2:00;-24.0;695.0;;;84;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
07.02.2020 8:00;;695.0;;;;Штиль, безветрие;0;;;Облаков нет.; ;;;-26.5;;;;;;;;;Осадков нет;12;;;;
07.02.2020 14:00;-11.6;696.0;;;80;Штиль, безветрие;0;;;100%.;Состояние неба в общем не изменилось. ;;;-27.7;;;;;;;50.0;;;;;;;
07.02.2020 20:00;-11.7;696.0;;;85;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;0.3;12;;;;
08.02.2020 2:00;-12.1;696.0;;;90;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
08.02.2020 8:00;-10.1;695.0;;;95;Штиль, безветрие;0;;;100%.; ;;;-12.6;;;;;;;;;Осадков нет;12;;;;
08.02.2020 14:00;-2.4;695.0;;;78;Штиль, безветрие;0;;;100%.;Состояние неба в общем не изменилось. ;;;;;;;;;;50.0;;;;;;;
08.02.2020 20:00;-4.4;691.0;;;53;Штиль, безветрие;0;;;100%.; ;;;;-1.4;;;;;;;;0.6;12;;;;
09.02.2020 2:00;-9.3;687.0;;;98;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
09.02.2020 8:00;-6.3;683.0;;;86;Ветер, дующий с севера;2;;;90  или более, но не 100%; ;;;-9.7;;;;;;;;;Осадков нет;12;;;;
09.02.2020 14:00;07.апр;683.0;;;38;Ветер, дующий с юга;4;;;100%.; ;;;;;;;;;;50.0;;;;;;;
09.02.2020 20:00;04.мар;681.0;;;60;Ветер, дующий с юга;2;;;90  или более, но не 100%; ;;;;07.июн;;;;;;;;Осадков нет;12;;;;
10.02.2020 2:00;-2.4;680.0;;;82;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
10.02.2020 8:00;-9.2;676.0;;;95;Штиль, безветрие;0;;;100%.; ;;;-9.3;;;;;;;;;Осадков нет;12;;;;
10.02.2020 14:00;05.янв;677.0;;;55;Штиль, безветрие;0;;;100%.; ;;;-10.2;;;;;;;50.0;;;;;;;
10.02.2020 20:00;-1.5;681.0;;;85;Ветер, дующий с северо-запада;2;;;90  или более, но не 100%; ;;;;07.сен;;;;;;;;Осадков нет;12;;;;
11.02.2020 2:00;-7.2;686.0;;;90;Ветер, дующий с запада;2;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;;;;;;;;;;;;;;;
11.02.2020 8:00;-12.2;689.0;;;85;Ветер, дующий с севера;2;;;100%.;Состояние неба в общем не изменилось. ;;;-12.3;;;;;;;;;2.0;12;;;;
11.02.2020 14:00;-8.6;692.0;;;71;Штиль, безветрие;0;;;100%.; ;;;-13.2;;;;;;;50.0;;;;;;;
11.02.2020 20:00;-16.3;694.0;;;80;Штиль, безветрие;0;;;Облаков нет.; ;;;;-3.4;;;;;;;;Осадков нет;12;;;;
12.02.2020 2:00;-26.1;696.0;;;79;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
12.02.2020 8:00;-30.6;699.0;;;79;Штиль, безветрие;0;;;20–30%.; ;;;-30.8;;;;;;;;;Осадков нет;12;;;;
12.02.2020 14:00;-16.5;699.0;;;80;Ветер, дующий с юго-запада;2;;;100%.;Снег непрерывный слабый в срок наблюдения. ;;;-31.8;;;;;;;10.0;;;;;;;
12.02.2020 20:00;-12.3;700.0;;;90;Штиль, безветрие;0;;;100%.;Снег непрерывный слабый в срок наблюдения. ;;;;-10.2;;;;;;;;1.0;12;;;;
13.02.2020 2:00;-14.1;703.0;;;90;Штиль, безветрие;0;;;100%.;Снег непрерывный слабый в срок наблюдения. ;;;;;;;;;;;;;;;;;
13.02.2020 8:00;-15.8;704.0;;;90;Штиль, безветрие;0;;;100%.;Состояние неба в общем не изменилось. ;;;-16.2;;;;;;;;;1.0;12;;;;
13.02.2020 14:00;-6.2;705.0;;;60;Штиль, безветрие;0;;;Облаков нет.; ;;;-17.0;;;;;;;50.0;;;;;;;
13.02.2020 20:00;-17.7;705.0;;;80;Штиль, безветрие;0;;;Облаков нет.; ;;;;-3.3;;;;;;;;Осадков нет;12;;;;
14.02.2020 2:00;-26.6;705.0;;;85;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
14.02.2020 8:00;;705.0;;;;Штиль, безветрие;0;;;Облаков нет.; ;;;-30.2;;;;;;;;;Осадков нет;12;;;;
14.02.2020 14:00;-7.7;705.0;;;56;Штиль, безветрие;0;;;Облаков нет.; ;;;-30.7;;;;;;;50.0;;;;;;;
14.02.2020 20:00;-14.6;705.0;;;75;Штиль, безветрие;0;;;Облаков нет.; ;;;;-0.6;;;;;;;;Осадков нет;12;;;;
15.02.2020 2:00;;706.0;;;;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
15.02.2020 8:00;;707.0;;;;Штиль, безветрие;0;;;Облаков нет.; ;;;-27.4;;;;;;;;;Осадков нет;12;;;;
15.02.2020 14:00;-5.4;705.0;;;55;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;50.0;;;;;;;
15.02.2020 20:00;-14.4;704.0;;;70;Штиль, безветрие;0;;;Облаков нет.; ;;;;0.6;;;;;;;;Осадков нет;12;;;;
16.02.2020 2:00;-23.6;705.0;;;79;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
16.02.2020 8:00;;705.0;;;;Штиль, безветрие;0;;;Облаков нет.; ;;;-28.9;;;;;;;;;Осадков нет;12;;;;
16.02.2020 14:00;-7.5;704.0;;;60;Штиль, безветрие;0;;;Облаков нет.; ;;;-30.4;;;;;;;50.0;;;;;;;
16.02.2020 20:00;-8.2;705.0;;;72;Штиль, безветрие;0;;;60%.; ;;;;;;;;;;;;Осадков нет;12;;;;
17.02.2020 2:00;-20.8;706.0;;;80;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
17.02.2020 8:00;;705.0;;;;Штиль, безветрие;0;;;Облаков нет.; ;;;-27.3;;;;;;;;;Осадков нет;12;;;;
17.02.2020 14:00;-8.4;702.0;;;66;Штиль, безветрие;0;;;Облаков нет.; ;;;-28.4;;;;;;;50.0;;;;;;;
17.02.2020 20:00;-10.0;702.0;;;65;Ветер, дующий с востока;2;;;Облаков нет.; ;;;;;;;;;;;;Осадков нет;12;;;;
18.02.2020 2:00;-21.7;701.0;;;80;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
18.02.2020 8:00;-25.4;701.0;;;85;Штиль, безветрие;0;;;60%.; ;;;-26.3;;;;;;;;;Осадков нет;12;;;;
18.02.2020 14:00;-8.8;698.0;;;59;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;50.0;;;;;;;
18.02.2020 20:00;-6.8;696.0;;;56;Штиль, безветрие;0;;;100%.; ;;;;-0.3;;;;;;;;Осадков нет;12;;;;
19.02.2020 2:00;-16.2;696.0;;;80;Штиль, безветрие;0;;;40%.; ;;;;;;;;;;;;;;;;;
19.02.2020 8:00;-16.5;697.0;;;90;Штиль, безветрие;0;;;100%.;Снег непрерывный слабый в срок наблюдения. ;;;-17.6;;;;;;;;;0.2;12;;;;
19.02.2020 14:00;-1.6;697.0;;;57;Ветер, дующий с юга;2;;;100%.;Состояние неба в общем не изменилось. ;;;;;;;;;;50.0;;;;;;;
19.02.2020 20:00;-7.7;696.0;;;50;Штиль, безветрие;0;;;20–30%.; ;;;;-1.3;;;;;;;;0.2;12;;;;
20.02.2020 2:00;-23.2;697.0;;;80;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
20.02.2020 8:00;-21.9;697.0;;;85;Штиль, безветрие;0;;;100%.; ;;;-23.8;;;;;;;;;Осадков нет;12;;;;
20.02.2020 14:00;-5.1;697.0;;;51;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;50.0;;;;;;;
20.02.2020 20:00;-4.2;697.0;;;52;Штиль, безветрие;0;;;100%.; ;;;;-1.4;;;;;;;;Осадков нет;12;;;;
21.02.2020 2:00;-11.4;698.0;;;80;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
21.02.2020 8:00;-16.1;698.0;;;85;Штиль, безветрие;0;;;100%.; ;;;-17.2;;;;;;;;;Осадков нет;12;;;;
21.02.2020 14:00;-7.3;696.0;;;71;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;50.0;;;;;;;
21.02.2020 20:00;-4.6;694.0;;;55;Штиль, безветрие;0;;;100%.; ;;;;0.7;;;;;;;;Осадков нет;12;;;;
22.02.2020 2:00;-13.7;692.0;;;80;Штиль, безветрие;0;;;90  или более, но не 100%; ;;;;;;;;;;;;;;;;;
22.02.2020 8:00;-15.4;691.0;;;90;Штиль, безветрие;0;;;100%.; ;;;-16.3;;;;;;;;;Осадков нет;12;;;;
22.02.2020 14:00;-7.6;689.0;;;90;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;;;;;;;;10.0;;;;;;;
22.02.2020 20:00;-5.4;690.0;;;90;Штиль, безветрие;0;;;90  или более, но не 100%;Состояние неба в общем не изменилось. ;;;;-3.1;;;;;;;;1.0;12;;;;
23.02.2020 2:00;-8.9;692.0;;;98;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;;;;;;;;;;;;;;;
23.02.2020 8:00;-17.1;694.0;;;95;Штиль, безветрие;0;;;60%.;Состояние неба в общем не изменилось. ;;;-17.2;;;;;;;;;0.9;12;;;;
23.02.2020 14:00;-4.8;695.0;;;62;Штиль, безветрие;0;;;40%.; ;;;-18.5;;;;;;;50.0;;;;;;;
23.02.2020 20:00;-9.9;697.0;;;87;Штиль, безветрие;0;;;Облаков нет.; ;;;;-2.6;;;;;;;;Осадков нет;12;;;;
24.02.2020 2:00;-21.5;699.0;;;85;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
24.02.2020 8:00;-28.3;692.0;;;85;Штиль, безветрие;0;;;Облаков нет.; ;;;-28.4;;;;;;;;;Осадков нет;12;;;;
24.02.2020 14:00;-8.7;699.0;;;65;Штиль, безветрие;0;;;Облаков нет.; ;;;-29.2;;;;;;;50.0;;;;;;;
24.02.2020 20:00;-10.1;699.0;;;75;Штиль, безветрие;0;;;Облаков нет.; ;;;;-2.2;;;;;;;;Осадков нет;12;;;;
25.02.2020 2:00;-23.7;699.0;;;84;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
25.02.2020 8:00;-29.4;699.0;;;85;Штиль, безветрие;0;;;70 – 80%.; ;;;-30.0;;;;;;;;;Осадков нет;12;;;;
25.02.2020 14:00;-6.2;697.0;;;68;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;50.0;;;;;;;
25.02.2020 20:00;-12.6;696.0;;;70;Штиль, безветрие;0;;;20–30%.; ;;;;-1.4;;;;;;;;Осадков нет;12;;;;
26.02.2020 2:00;-24.2;696.0;;;85;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
26.02.2020 8:00;-22.6;698.0;;;85;Штиль, безветрие;0;;;100%.; ;;;-24.5;;;;;;;;;Осадков нет;12;;;;
26.02.2020 14:00;-6.6;699.0;;;62;Ветер, дующий с запада;2;;;100%.; ;;;;;;;;;;50.0;;;;;;;
26.02.2020 20:00;-10.9;699.0;;;70;Штиль, безветрие;0;;;100%.; ;;;;-5.2;;;;;;;;Осадков нет;12;;;;
27.02.2020 2:00;-15.4;699.0;;;90;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
27.02.2020 8:00;-29.7;698.0;;;84;Штиль, безветрие;0;;;Облаков нет.;Состояние неба в общем не изменилось. ;;;-29.8;;;;;;;;;0.2;12;;;;
27.02.2020 14:00;-6.7;695.0;;;59;Штиль, безветрие;0;;;Облаков нет.; ;;;-30.5;;;;;;;50.0;;;;;;;
27.02.2020 20:00;-11.4;691.0;;;55;Штиль, безветрие;0;;;Облаков нет.; ;;;;-2.2;;;;;;;;Осадков нет;12;;;;
28.02.2020 2:00;-21.6;689.0;;;80;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
28.02.2020 8:00;-26.9;689.0;;;80;Штиль, безветрие;0;;;20–30%.; ;;;-27.0;;;;;;;;;Осадков нет;12;;;;
28.02.2020 14:00;-10.8;690.0;;;70;Штиль, безветрие;0;;;90  или более, но не 100%; ;;;-27.6;;;;;;;50.0;;;;;;;
28.02.2020 20:00;-2.9;691.0;;;58;Ветер, дующий с юго-запада;2;;;100%.; ;;;;-2.4;;;;;;;;Осадков нет;12;;;;
29.02.2020 2:00;-12.0;694.0;;;92;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
29.02.2020 8:00;-6.8;697.0;;;91;Штиль, безветрие;0;;;100%.; ;;;-10.7;;;;;;;;;Осадков нет;12;;;;
29.02.2020 14:00;-1.2;697.0;;;45;Ветер, дующий с юго-запада;2;;;100%.; ;;;;;;;;;;50.0;;;;;;;
29.02.2020 20:00;-3.6;696.0;;;63;Ветер, дующий с запада;2;;;90  или более, но не 100%; ;;;;-0.4;;;;;;;;Осадков нет;12;;;;
01.03.2020 2:00;-5.4;697.0;;;95;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;;;;;;;;;;;;;;;
01.03.2020 8:00;-8.9;692.0;;;92;Ветер, дующий с северо-востока;2;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;-9.0;;;;;;;;;3.0;12;;;;
01.03.2020 14:00;-6.6;701.0;;;80;Ветер, дующий с севера;2;;;90  или более, но не 100%;Ливневый снег слабый в срок наблюдения или за последний час. ;;;-9.4;;;;;;;20.0;;;;;;;
01.03.2020 20:00;-8.7;702.0;;;86;Ветер, дующий с севера;2;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;;-4.7;;;;;;;;0.8;12;;;;
02.03.2020 2:00;-14.2;704.0;;;90;Штиль, безветрие;0;;;100%.;Снег непрерывный слабый в срок наблюдения. ;;;;;;;;;;;;;;;;;
02.03.2020 8:00;-27.5;704.0;;;85;Штиль, безветрие;0;;;Облаков нет.;Состояние неба в общем не изменилось. ;;;-27.6;;;;;;;;;2.0;12;;;;
02.03.2020 14:00;-6.1;702.0;;;58;Штиль, безветрие;0;;;Облаков нет.; ;;;-28.6;;;;;;;50.0;;;;;;;
02.03.2020 20:00;-7.7;699.0;;;56;Штиль, безветрие;0;;;Облаков нет.; ;;;;-2.6;;;;;;;;Осадков нет;12;;;;
03.03.2020 2:00;-15.9;697.0;;;80;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
03.03.2020 8:00;;693.0;;;;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;Осадков нет;12;;;;
03.03.2020 14:00;-2.6;691.0;;;46;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;50.0;;;;;;;
03.03.2020 20:00;-4.1;690.0;;;48;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;Осадков нет;12;;;;
04.03.2020 2:00;-7.3;692.0;;;82;Штиль, безветрие;0;;;90  или более, но не 100%; ;;;;;;;;;;;;;;;;;
04.03.2020 8:00;-7.2;691.0;;;90;Штиль, безветрие;0;;;100%.; ;;;-8.3;;;;;;;;;Осадков нет;12;;;;
04.03.2020 14:00;02.мар;687.0;;;46;Ветер, дующий с севера;2;;;100%.; ;;;;;;;;;;50.0;;;;;;;
04.03.2020 20:00;0.1;687.0;;;98;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;;03.мар;;;;;;;;0.7;12;;;;
05.03.2020 2:00;-4.4;690.0;;;98;Штиль, безветрие;0;;;100%.;Ливневый снег слабый в срок наблюдения или за последний час. ;;;;;;;;;;;;;;;;;
05.03.2020 8:00;-15.4;691.0;;;95;Штиль, безветрие;0;;;60%.;Состояние неба в общем не изменилось. ;;;-15.5;;;;;;;;;2.0;12;;;;
05.03.2020 14:00;0.5;689.0;;;49;Ветер, дующий с юго-востока;2;;;100%.; ;;;-15.9;;;;;;;50.0;;;;;;;
05.03.2020 20:00;-4.2;687.0;;;59;Штиль, безветрие;0;;;100%.; ;;;;0.9;;;;;;;;Осадков нет;12;;;;
06.03.2020 2:00;-12.2;684.0;;;80;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
06.03.2020 8:00;-14.6;683.0;;;85;Ветер, дующий с юго-запада;2;;;100%.; ;;;-14.7;;;;;;;;;Осадков нет;12;;;;
06.03.2020 14:00;-6.5;686.0;;;76;Ветер, дующий с севера;4;;;90  или более, но не 100%;Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ;;;-15.3;;;;;;;50.0;;;;;;;
06.03.2020 20:00;-9.3;690.0;;;79;Ветер, дующий с севера;2;;;100%.;Состояние неба в общем не изменилось. ;;;;-4.9;;;;;;;;0.6;12;;;;
07.03.2020 2:00;-15.3;692.0;;;85;Штиль, безветрие;0;;;70 – 80%.; ;;;;;;;;;;;;;;;;;
07.03.2020 8:00;-28.0;693.0;;;84;Штиль, безветрие;0;;;60%.; ;;;-28.5;;;;;;;;;Осадков нет;12;;;;
07.03.2020 14:00;-9.9;694.0;;;65;Ветер, дующий с севера;2;;;100%.; ;;;-28.8;;;;;;;50.0;;;;;;;
07.03.2020 20:00;-13.7;697.0;;;75;Ветер, дующий с северо-запада;2;;;100%.; ;;;;-9.0;;;;;;;;Осадков нет;12;;;;
08.03.2020 2:00;-23.3;701.0;;;85;Штиль, безветрие;0;;;Облаков нет.; ;;;;;;;;;;;;;;;;;
08.03.2020 8:00;-31.7;701.0;;;85;Штиль, безветрие;0;;;Облаков нет.; ;;;-31.7;;;;;;;;;Осадков нет;12;;;;
08.03.2020 14:00;-11.8;695.0;;;60;Штиль, безветрие;0;;;90  или более, но не 100%; ;;;-32.1;;;;;;;50.0;;;;;;;
08.03.2020 20:00;-7.1;691.0;;;47;Штиль, безветрие;0;;;100%.; ;;;;-5.6;;;;;;;;Осадков нет;12;;;;
09.03.2020 2:00;-12.3;691.0;;;75;Штиль, безветрие;0;;;90  или более, но не 100%; ;;;;;;;;;;;;;;;;;
09.03.2020 8:00;-8.4;691.0;;;72;Штиль, безветрие;0;;;100%.; ;;;-15.2;;;;;;;;;Осадков нет;12;;;;
09.03.2020 14:00;-1.4;692.0;;;48;Штиль, безветрие;0;;;90  или более, но не 100%; ;;;;;;;;;;50.0;;;;;;;
09.03.2020 20:00;-4.1;689.0;;;61;Штиль, безветрие;0;;;100%.; ;;;;-0.7;;;;;;;;Осадков нет;12;;;;
10.03.2020 2:00;-12.5;687.0;;;75;Штиль, безветрие;0;;;100%.; ;;;;;;;;;;;;;;;;;
10.03.2020 8:00;-10.4;684.0;;;80;Штиль, безветрие;0;;;100%.; ;;;-12.8;;;;;;;;;Осадков нет;12;;;;
