Местное время в Солнечной;T;Po;P;Pa;U;DD;Ff;ff10;ff3;N;WW;W1;W2;Tn;Tx;Cl;Nh;H;Cm;Ch;VV;Td;RRR;tR;E;Tg;E';sss
14.08.2020 8:00;17.фев;712.0;;;93;Ветер, дующий с юга;3;;;90  или более, но не 100%;Туман или ледяной туман на расстоянии в срок наблюдения, простирающийся выше уровня глаз наблюдателя. В течение последнего часа туман на станции не наблюдался. ;;;;;;;;;;10.0;;0.3;12;;;;
14.08.2020 20:00;20.янв;712.0;;;61;Ветер, дующий с запада;6;;;70 – 80%.;Состояние неба в общем не изменилось. ;;;;21.апр;;;;;;50.0;;12.0;12;;;;
15.08.2020 8:00;16.сен;715.0;;;54;Ветер, дующий с северо-запада;8;;;60%.; ;;;15.июн;;;;;;;50.0;;Осадков нет;12;;;;
15.08.2020 20:00;14.сен;717.0;;;75;Ветер, дующий с запада;1;;;40%.; ;;;;21.0;;;;;;50.0;;Осадков нет;12;;;;
16.08.2020 8:00;15.сен;718.0;758.0;;62;Ветер, дующий с севера;3;;;20–30%.; ;;;;;Слоисто-кучевые, образовавшиеся не из кучевых.;10%  или менее, но не 0;1000-1500;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.;50.0;08.май;Осадков нет;12;;;;
16.08.2020 20:00;13.апр;718.1;758.5;;62;Ветер, дующий с северо-северо-запада;3;;;20–30%.; ;;;;17.мар;Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.;10%  или менее, но не 0;1000-1500;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.;50.0;06.янв;Осадков нет;12;;;;
17.08.2020 8:00;16.апр;718.8;758.8;;51;Ветер, дующий с запада;1;;;70 – 80%.; ;;;09.янв;;Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.;40%.;1000-1500;Высококучевых, высокослоистых или слоисто-дождевых облаков нет.;Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.;50.0;06.фев;Осадков нет;12;;;;
17.08.2020 20:00;13.мар;720.0;;;73;Ветер, дующий с северо-запада;3;;;20–30%.; ;;;;19.0;;;;;;50.0;;Осадков нет;12;;;;
18.08.2020 8:00;18.0;721.0;;;56;Ветер, дующий с севера;1;;;Облаков нет.; ;;;09.май;;;;;;;50.0;;Осадков нет;12;;;;
18.08.2020 20:00;12.янв;720.0;;;86;Ветер, дующий с северо-запада;2;;;70 – 80%.; ;;;;20.мар;;;;;;50.0;;Осадков нет;12;;;;
19.08.2020 8:00;16.янв;720.0;;;79;Ветер, дующий с севера;3;;;70 – 80%.; ;;;09.мар;;;;;;;50.0;;Осадков нет;12;;;;
19.08.2020 20:00;15.июл;718.0;;;87;Ветер, дующий с севера;2;;;60%.; ;;;;;;;;;;50.0;;Осадков нет;12;;;;
20.08.2020 8:00;17.июл;717.0;;;53;Ветер, дующий с севера;2;;;90  или более, но не 100%; ;;;11.сен;;;;;;;50.0;;Осадков нет;12;;;;
20.08.2020 20:00;22.фев;718.0;;;55;Ветер, дующий с запада;7;;;90  или более, но не 100%;Ливневый(ые) дождь(и). ;;;;22.май;;;;;;50.0;;Следы осадков;12;;;;
21.08.2020 8:00;19.фев;720.0;;;76;Ветер, дующий с севера;2;;;100%.; ;;;17.янв;;;;;;;50.0;;Осадков нет;12;;;;
21.08.2020 20:00;18.фев;717.0;;;68;Ветер, дующий с северо-запада;2;;;100%.; ;;;;20.июн;;;;;;50.0;;Осадков нет;12;;;;
22.08.2020 8:00;15.апр;715.0;;;83;Ветер, дующий с запада;2;;;100%.;Дождь незамерзающий непрерывный слабый в срок наблюдения. ;;;11.июл;;;;;;;50.0;;2.0;12;;;;
22.08.2020 20:00;15.авг;714.0;;;94;Ветер, дующий с северо-запада;1;;;100%.; ;;;;;;;;;;50.0;;5.0;12;;;;
23.08.2020 8:00;18.мар;713.0;;;83;Ветер, дующий с юга;2;;;90  или более, но не 100%; ;;;13.май;;;;;;;50.0;;Осадков нет;12;;;;
23.08.2020 20:00;17.янв;713.0;;;89;Ветер, дующий с северо-запада;1;;;100%.;Состояние неба в общем не изменилось. ;;;;21.фев;;;;;;50.0;;1.0;12;;;;
24.08.2020 8:00;19.апр;712.0;;;54;Ветер, дующий с юго-востока;2;;;40%.; ;;;13.июл;;;;;;;50.0;;1.0;12;;;;
24.08.2020 20:00;18.авг;713.0;;;54;Ветер, дующий с северо-запада;2;;;90  или более, но не 100%;Состояние неба в общем не изменилось. ;;;;;;;;;;50.0;;0.3;12;;;;
25.08.2020 8:00;16.0;714.0;;;83;Ветер, дующий с запада;1;;;100%.; ;;;09.мар;;;;;;;20.0;;Осадков нет;12;;;;
25.08.2020 20:00;14.май;714.0;;;94;Ветер, дующий с севера;2;;;100%.;Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ;;;;19.май;;;;;;50.0;;8.0;12;;;;
26.08.2020 8:00;15.авг;715.0;;;82;Ветер, дующий с севера;2;;;70 – 80%.; ;;;11.май;;;;;;;20.0;;2.0;12;;;;
26.08.2020 20:00;16.0;714.0;;;90;Ветер, дующий с северо-запада;2;;;40%.; ;;;;16.0;;;;;;50.0;;Осадков нет;12;;;;
27.08.2020 8:00;17.июл;716.0;;;65;Ветер, дующий с севера;3;;;90  или более, но не 100%; ;;;12.0;;;;;;;50.0;;Осадков нет;12;;;;
27.08.2020 20:00;16.мар;718.0;;;73;Ветер, дующий с северо-запада;3;;;100%.;Состояние неба в общем не изменилось. ;;;;19.май;;;;;;50.0;;Следы осадков;12;;;;
28.08.2020 8:00;14.0;719.0;;;89;Ветер, дующий с запада;3;;;100%.;Дождь незамерзающий непрерывный слабый в срок наблюдения. ;;;13.май;;;;;;;10.0;;3.0;12;;;;
28.08.2020 20:00;15.янв;720.0;;;88;Ветер, дующий с запада;2;;;100%.; ;;;;17.авг;;;;;;50.0;;3.0;12;;;;
29.08.2020 8:00;14.фев;721.0;;;94;Ветер, дующий с северо-запада;1;;;100%.;Дождь незамерзающий с перерывами слабый в срок наблюдения. ;;;13.май;;;;;;;50.0;;1.0;12;;;;
29.08.2020 20:00;14.июн;721.0;;;93;Ветер, дующий с севера;2;;;100%.; ;;;;;;;;;;50.0;;0.4;12;;;;
30.08.2020 8:00;14.май;720.0;;;94;Ветер, дующий с северо-запада;2;;;100%.;Ливневый(ые) дождь(и). ;;;;;;;;;;50.0;;4.0;12;;;;
30.08.2020 20:00;15.фев;719.0;;;96;Ветер, дующий с запада;1;;;100%.;Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ;;;;;;;;;;50.0;;1.0;12;;;;
31.08.2020 8:00;14.сен;718.0;;;97;Ветер, дующий с северо-востока;2;;;100%.;Ливневый(ые) дождь(и). ;;;;;;;;;;20.0;;16.0;12;;;;
31.08.2020 20:00;17.фев;718.0;;;52;Ветер, дующий с северо-запада;1;;;100%.; ;;;;20.май;;;;;;10.0;;Осадков нет;12;;;;
01.09.2020 8:00;15.мар;719.0;;;56;Ветер, дующий с запада;6;;;90  или более, но не 100%; ;;;14.июл;;;;;;;50.0;;Осадков нет;12;;;;
01.09.2020 20:00;14.июл;721.0;;;69;Ветер, дующий с юго-запада;2;;;70 – 80%.;Состояние неба в общем не изменилось. ;;;;;;;;;;50.0;;Следы осадков;12;;;;
02.09.2020 8:00;15.янв;719.0;;;66;Ветер, дующий с северо-запада;1;;;60%.; ;;;;;;;;;;20.0;;Осадков нет;12;;;;
02.09.2020 20:00;13.май;717.0;;;91;Ветер, дующий с северо-запада;2;;;100%.; ;;;;19.0;;;;;;50.0;;Осадков нет;12;;;;
03.09.2020 8:00;17.0;718.0;;;54;Ветер, дующий с северо-запада;6;;;100%.; ;;;10.май;;;;;;;50.0;;Следы осадков;12;;;;
03.09.2020 20:00;15.июн;720.0;;;83;Ветер, дующий с юго-запада;1;;;100%.; ;;;;18.май;;;;;;50.0;;Следы осадков;12;;;;
04.09.2020 8:00;15.0;720.0;;;80;Ветер, дующий с севера;2;;;70 – 80%.; ;;;;;;;;;;50.0;;Осадков нет;12;;;;
04.09.2020 20:00;11.июн;716.0;;;92;Ветер, дующий с запада;2;;;20–30%.; ;;;;18.0;;;;;;50.0;;Осадков нет;12;;;;
05.09.2020 8:00;14.мар;715.0;;;76;Ветер, дующий с северо-запада;2;;;100%.; ;;;06.июл;;;;;;;50.0;;Осадков нет;12;;;;
05.09.2020 20:00;13.мар;715.0;;;96;Ветер, дующий с юго-запада;1;;;100%.; ;;;;;;;;;;50.0;;Осадков нет;12;;;;
06.09.2020 8:00;17.июл;719.0;;;58;Ветер, дующий с северо-запада;5;;;100%.; ;;;09.май;;;;;;;50.0;;Осадков нет;12;;;;
06.09.2020 20:00;16.0;723.0;;;77;Ветер, дующий с юго-запада;2;;;100%.; ;;;;20.май;;;;;;50.0;;Осадков нет;12;;;;
07.09.2020 8:00;14.июн;724.0;;;82;Ветер, дующий с северо-запада;1;;;100%.; ;;;;;;;;;;50.0;;Осадков нет;12;;;;
07.09.2020 20:00;11.0;724.0;;;92;Ветер, дующий с северо-запада;2;;;100%.; ;;;;17.мар;;;;;;50.0;;Осадков нет;12;;;;
08.09.2020 8:00;15.июл;723.0;;;72;Ветер, дующий с севера;3;;;70 – 80%.; ;;;09.май;;;;;;;50.0;;Осадков нет;12;;;;
08.09.2020 20:00;13.июл;721.0;;;97;Ветер, дующий с запада;1;;;100%.; ;;;;18.май;;;;;;50.0;;Осадков нет;12;;;;
09.09.2020 8:00;15.фев;721.0;;;97;Ветер, дующий с юга;2;;;100%.;Слабый дождь в срок наблюдения. Гроза в течение последнего часа, но не в срок наблюдения. ;;;10.сен;;;;;;;10.0;;2.0;12;;;;
09.09.2020 20:00;13.июн;722.0;;;56;Ветер, дующий с северо-запада;7;;;70 – 80%.; ;;;;17.0;;;;;;50.0;;16.0;12;;;;
10.09.2020 8:00;13.июл;722.0;;;75;Ветер, дующий с северо-запада;2;;;100%.;Дождь незамерзающий непрерывный слабый в срок наблюдения. ;;;;;;;;;;50.0;;Следы осадков;12;;;;
10.09.2020 20:00;10.0;721.0;;;97;Ветер, дующий с северо-запада;3;;;60%.; ;;;;19.0;;;;;;50.0;;Следы осадков;12;;;;
11.09.2020 8:00;12.июн;721.0;;;93;Ветер, дующий с северо-запада;3;;;100%.;Ливневый(ые) дождь(и) умеренный(ые) или сильный(ые) в срок наблюдения или за последний час. ;;;09.май;;;;;;;4.0;;15.0;12;;;;
11.09.2020 20:00;12.май;726.0;;;80;Ветер, дующий с запада;3;;;100%.;Состояние неба в общем не изменилось. ;;;;;;;;;;50.0;;20.0;12;;;;
12.09.2020 8:00;13.мар;722.0;;;93;Ветер, дующий с севера;3;;;100%.;Дождь незамерзающий с перерывами слабый в срок наблюдения. ;;;10.сен;;;;;;;20.0;;5.0;12;;;;
12.09.2020 20:00;14.янв;722.0;;;91;Ветер, дующий с юга;3;;;100%.;Состояние неба в общем не изменилось. ;;;;;;;;;;20.0;;0.4;12;;;;
13.09.2020 8:00;12.апр;720.0;;;94;Ветер, дующий с юга;3;;;100%.;Состояние неба в общем не изменилось. ;;;11.май;;;;;;;50.0;;29.0;12;;;;
13.09.2020 20:00;11.авг;718.0;;;96;Ветер, дующий с северо-запада;2;;;100%.;Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ;;;;;;;;;;;;19.0;12;;;;
14.09.2020 8:00;09.апр;717.0;;;83;Ветер, дующий с юга;6;;;100%.;Ливневый(ые) дождь(и). ;;;9.0;;;;;;;50.0;;5.0;12;;;;
14.09.2020 20:00;09.июн;719.0;;;83;Ветер, дующий с северо-запада;2;;;90  или более, но не 100%; ;;;;;;;;;;;;Осадков нет;12;;;;
15.09.2020 8:00;10.май;719.0;;;72;Ветер, дующий с северо-запада;2;;;100%.; ;;;07.сен;;;;;;;50.0;;Следы осадков;12;;;;
15.09.2020 20:00;7.0;721.0;;;94;Ветер, дующий с запада;2;;;70 – 80%.; ;;;;14.мар;;;;;;;;Осадков нет;12;;;;
16.09.2020 8:00;10.фев;722.0;;;72;Ветер, дующий с запада;2;;;100%.; ;;;05.фев;;;;;;;20.0;;Осадков нет;12;;;;
16.09.2020 20:00;11.фев;723.0;;;78;Ветер, дующий с северо-запада;2;;;90  или более, но не 100%; ;;;;;;;;;;;;Осадков нет;12;;;;
17.09.2020 8:00;11.0;723.0;;;74;Штиль, безветрие;0;;;70 – 80%.; ;;;;;;;;;;50.0;;0.8;12;;;;
17.09.2020 20:00;07.июл;723.0;;;94;Ветер, дующий с запада;2;;;10%  или менее, но не 0; ;;;;15.0;;;;;;;;Осадков нет;12;;;;
18.09.2020 8:00;11.май;723.0;;;74;Ветер, дующий с северо-запада;1;;;60%.; ;;;04.май;;;;;;;50.0;;Осадков нет;12;;;;
18.09.2020 20:00;09.янв;722.0;;;88;Ветер, дующий с запада;2;;;60%.; ;;;;15.апр;;;;;;;;Осадков нет;12;;;;
19.09.2020 8:00;11.сен;721.0;;;68;Ветер, дующий с северо-запада;3;;;20–30%.; ;;;04.июн;;;;;;;50.0;;Осадков нет;12;;;;
19.09.2020 20:00;10.0;720.0;;;92;Ветер, дующий с запада;2;;;100%.; ;;;;15.фев;;;;;;;;Осадков нет;12;;;;
20.09.2020 8:00;10.янв;722.0;;;59;Ветер, дующий с северо-запада;13;;;100%.;Дождь незамерзающий с перерывами слабый в срок наблюдения. ;;;;;;;;;;50.0;;2.0;12;;;;
20.09.2020 20:00;11.июн;725.0;;;52;Ветер, дующий с северо-запада;5;;;100%.;Состояние неба в общем не изменилось. ;;;;15.0;;;;;;;;0.3;12;;;;
21.09.2020 8:00;09.июл;725.0;;;50;Ветер, дующий с запада;10;;;60%.; ;;;9.0;;;;;;;50.0;;Осадков нет;12;;;;
21.09.2020 20:00;07.янв;725.0;;;64;Ветер, дующий с северо-запада;3;;;20–30%.; ;;;;13.авг;;;;;;;;Осадков нет;12;;;;
22.09.2020 8:00;07.май;723.0;;;45;Ветер, дующий с северо-запада;6;;;60%.; ;;;;;;;;;;50.0;;Осадков нет;12;;;;
22.09.2020 20:00;05.май;724.0;;;66;Ветер, дующий с северо-запада;1;;;10%  или менее, но не 0; ;;;;12.май;;;;;;;;Осадков нет;12;;;;
